id,name,crimes,current_status,Timestamp
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,16.63
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,16.83
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,16.87
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,16.90
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,17.60
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,17.63
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,17.67
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,17.70
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,17.73
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,17.77
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,17.80
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,17.83
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,17.87
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,17.90
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,17.93
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,17.97
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,18.00
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,18.03
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,18.07
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,18.10
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,18.13
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,18.17
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,18.23
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,18.27
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,18.30
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,18.33
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,18.37
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,18.40
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,18.43
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,18.47
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,18.50
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,18.53
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,20.97
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.00
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.03
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.23
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.27
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.30
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.33
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.37
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.40
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.43
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.47
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.50
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.53
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.57
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.60
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.63
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.67
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.70
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.73
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.77
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.80
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.83
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.87
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.90
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.93
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,21.97
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.00
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.03
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.07
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.10
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.13
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.17
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.20
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.23
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.27
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.30
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.33
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.37
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.40
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.43
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.47
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.50
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.53
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.57
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.60
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.63
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.67
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.70
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.73
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.77
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.80
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.83
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.87
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.90
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.93
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,22.97
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.00
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.03
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.07
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.10
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.13
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.17
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.20
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.23
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.27
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.30
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.33
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.37
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.40
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.43
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.47
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.50
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.77
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,23.90
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,24.00
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,24.03
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,24.07
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,24.27
6df42465-9a8e-4872-b815-25823b84e297,gorab,bait krna,baiter,24.33
